Freq,Vmod,IHr1,IHi1,VHr1,VHi1,IHr2,IHi2,VHr2,VHi2,IHr3,IHi3,VHr3,VHi3,IHr4,IHi4,VHr4,VHi4,IHr5,IHi5,VHr5,VHi5,IHr6,IHi6,VHr6,VHi6,IHr7,IHi7,VHr7,VHi7,IHr8,IHi8,VHr8,VHi8,IHr9,IHi9,VHr9,VHi9,IHr10,IHi10,VHr10,VHi10,Modulation,File Number,Rank
15058.59,0.0098324,-0.0007349259087545102,-0.0011035229961175277,-0.009440894204547058,-0.002747107635201046,3.132262069787285e-06,-2.4947611123737882e-06,-6.556205686814021e-06,-9.670790087071641e-06,-8.371478062078324e-07,-1.1192174520968322e-06,-6.9340658730105816e-06,-5.835840653480226e-06,-3.862133269910657e-08,-3.449319911636568e-08,-1.8296387963201917e-06,-4.252707015062084e-07,2.9197311830125576e-07,8.977742577432906e-07,3.432782451791568e-06,3.6681164274052155e-06,3.4947879825212085e-07,2.1798975112548749e-07,2.6350776142654935e-06,-7.993085336087182e-08,1.8873983717996767e-08,1.7820571390724109e-09,-8.355901825514e-07,-3.004098965697223e-06,1.3626212838507717e-08,-8.768321855641053e-08,1.081968061232836e-07,-5.833676243817187e-07,-3.3259717627846486e-07,2.5254440224055565e-07,-4.836187224101619e-10,4.1961627793627625e-08,7.391905360431071e-09,5.752810849408086e-08,-2.1809139772528303e-07,1.8970349114020346e-06,10mV,2,53
11863.43,0.0097898,0.0002637121594804861,0.0011240158345197904,0.00816298762764547,0.0054042061014287724,4.078017389624293e-06,1.6031436554713758e-06,1.314776671268737e-06,-9.913858043104518e-06,-4.482123390800676e-07,1.4329960862483628e-06,2.660489264214385e-06,8.502959043768235e-06,-3.0806255970911373e-08,8.856072702331958e-08,-2.1489417021997424e-06,1.0507164826693854e-06,1.3943261841522235e-06,-4.262430838157744e-07,4.726566890493828e-06,-2.8814601333351815e-06,8.737804673761124e-08,2.9179821985834668e-08,3.3642814823641205e-06,-1.2772116235182016e-06,-2.2460871253913177e-07,-6.911245106502132e-08,-4.227172726280829e-06,7.751582958662027e-07,-1.425315138837724e-07,-2.522791267121761e-08,-1.6009339467801678e-06,-1.1711456063402194e-06,-1.2644317733026002e-07,1.411593952719668e-07,-4.474707608432982e-07,2.468244608079293e-06,-2.2845062255510052e-07,-1.3760574175476616e-07,8.627756761521587e-07,-3.573891134249071e-07,10mV,2,52
9432.87,0.0098004,0.0009971454100140855,0.0001200435295042181,0.00765046668895235,-0.006125222998826475,-7.179983248400771e-07,-4.313351365237941e-06,-7.625704693358674e-06,3.028405761300511e-06,-4.450542234185932e-07,-1.5246989969334931e-06,-5.168508628735421e-06,-5.547473669277586e-06,9.273694386718114e-08,-7.034336929145872e-09,1.191032984561091e-06,6.993382188263024e-07,1.2285980323116264e-06,-5.787691101098804e-07,5.302196004553503e-06,-4.801696985994899e-06,-4.229533800017386e-09,4.10369641432482e-08,-6.255505213551405e-07,-7.58247174281519e-07,1.0093708443190626e-07,2.7998898418535847e-07,6.544182661825158e-07,1.824114524592172e-06,-3.713374575964191e-08,6.195077414827285e-08,-5.773712483918223e-07,1.1037494912583766e-06,-2.3295898071233758e-07,9.197405299008506e-08,-7.311697354357603e-07,-8.057653024044278e-08,5.170670828689768e-08,-7.610539462610914e-08,2.6895624014646085e-07,-8.02549734316982e-07,10mV,2,51
7558.594,0.0098495,-0.0008256863786828404,0.0002932217141972228,-0.00392555080449398,0.009033462591790404,-3.028405761300511e-06,-3.036139741719739e-06,-1.6771688966268425e-06,5.636966871271509e-06,1.4584077361972545e-06,1.7746535101025184e-07,6.713095003889786e-06,-4.4956523322625975e-06,5.991469331747657e-08,-2.7127013660245923e-08,-5.914913974140757e-07,1.6130873445818116e-06,1.5235941425878892e-06,5.262490853935532e-07,8.963683305885095e-06,-9.987805944455791e-07,2.0106183575475065e-08,-2.7845699314974406e-08,2.642358604403024e-07,-4.577387247041688e-07,1.7731177625621288e-07,1.546081243083967e-07,-3.094284911365839e-07,1.0319662205410094e-06,1.5422286159808458e-07,-7.978197423780169e-08,1.2584290996429339e-06,4.001288569885133e-07,-8.221131692437225e-08,1.7131738900413848e-07,6.666065773814807e-07,-4.2413104424871783e-07,-1.9268858661115631e-07,3.4616677638030384e-08,-3.8528469691358555e-07,-1.3225106516879646e-06,10mV,2,50
5960.648,0.0098629,0.0004626721203281597,-0.0005935034476628551,-0.0016474814603604634,-0.009724329118950919,-3.694632931699711e-06,4.858720728480212e-07,2.684796059817673e-06,3.313458182466338e-06,4.741134395040618e-08,1.4694562796532943e-06,6.587141608490932e-06,6.086642589932329e-06,-1.3280095117660357e-07,1.5152955815980576e-08,5.661579711528529e-07,7.889362714976225e-07,7.718475998196003e-07,1.1280562868616643e-06,7.2379008180516775e-06,2.4837125689177482e-06,1.3708148836777708e-07,2.0220790116744562e-07,3.989339570137426e-08,1.9107052742201925e-07,3.3682169735431625e-07,5.3240489186552044e-08,1.4429397753587987e-06,-8.697831043537173e-07,8.275152440811188e-08,1.9287541748099792e-07,9.337029057225517e-07,7.997611924341121e-07,2.3141958715260752e-07,-2.19053504889435e-07,-3.920848544399089e-08,-1.5666834620664446e-06,9.34824553854209e-09,1.1632381637887316e-07,6.332111394458202e-07,1.2230737605836064e-06,10mV,2,49
4746.094,0.0099422,0.0002065845606866867,0.0006229809616035693,0.009061565666925188,0.004090801659257276,6.412809955861117e-07,3.1576737197361766e-06,3.952090510729733e-07,-3.036139741719739e-06,-6.841287939047179e-07,1.5755222968312762e-06,4.022774672344094e-06,8.219011476948012e-06,-1.3005483570060487e-07,2.2415627468460697e-07,1.6600469688330175e-07,-6.506215447092824e-08,9.810165253060893e-07,-1.0717087152358612e-06,1.933495104806966e-06,-8.694098845557722e-06,-2.141742471283787e-07,5.1802499158661546e-08,-5.761391148256047e-07,6.77024911918788e-07,-3.2267657862385216e-07,4.8905615258661734e-08,-1.3236155060335688e-06,2.098118402301959e-06,3.030082930197138e-07,1.046597033241801e-08,1.7832349138048245e-06,-1.7886177641766073e-07,3.0287228544976993e-07,8.570918634566336e-08,2.5964077121693543e-06,-3.84723872847757e-07,7.423642301508543e-08,9.211134219106981e-08,1.25179997356931e-06,1.0717087152358612e-06,10mV,2,48
3761.574,0.0099481,-0.000563612718196885,8.719179039202933e-05,-0.00566460038330941,0.00817780151471133,9.365892272150076e-07,-2.9875261505131635e-06,-1.979898987322333e-06,-9.507416379841527e-08,5.30316164725156e-07,1.2219689062380027e-06,8.657638652152791e-06,2.322403834459567e-06,2.759199161159336e-08,-1.5675419338929787e-07,-2.7878557683212667e-07,-1.7054498533112677e-07,-3.8712008095250286e-07,1.2683727887533697e-06,3.033930033028531e-06,7.790327990853666e-06,-4.181886956363214e-08,1.0505151782076164e-07,5.393016136616496e-07,-1.2451708474956862e-06,-4.0993443930574864e-07,-4.6798149788595963e-08,-2.2759999519441997e-06,3.945401722521447e-07,8.766487797427351e-08,3.884383931576776e-08,3.777730131886932e-07,-3.8477535906026214e-07,-2.888000871061157e-07,-1.1974057844265348e-07,-1.996471802506393e-06,-1.0083037759920782e-06,-5.810370446251017e-08,1.074128567223603e-07,-7.978318957758184e-07,1.0357181954132461e-06,10mV,2,47
2993.223,0.0102579,6.889982184620983e-05,0.000511525464927731,0.008173234046846603,0.006198572069122431,-1.5777320055224843e-06,2.512438781903452e-06,5.800485314420898e-06,9.699126286473346e-07,-1.352341719019272e-06,4.4242676929931233e-07,-9.330496053479961e-07,1.1118149279812855e-05,-9.819533313057269e-08,7.378865869444252e-08,4.5605746784646326e-07,4.4674531347997465e-07,1.3324543407984007e-06,1.5350868374908618e-08,8.94048136462741e-06,-5.3309222175392064e-06,-6.827544655842211e-08,-9.526709346424465e-08,3.24585214505883e-07,6.596139542281531e-07,-1.1417399079319694e-07,-2.791595700281136e-08,-3.141100904552117e-06,-4.289106441478007e-07,-5.934835602846343e-08,1.3320731660491672e-07,-1.2252834692748146e-06,7.214766272909076e-07,-9.196584392229722e-08,1.3647558624464786e-07,-1.3026232734670932e-06,6.083252896800015e-07,4.327936547454258e-08,9.836044256397975e-09,1.3798570116421936e-08,1.1471017660711856e-07,10mV,2,46
2372.685,0.0098716,0.00025562131110762814,0.0003569519225603516,0.009696867964190932,0.0018493847531848263,2.9913710436358656e-07,2.2682659715249722e-06,1.7213630704510017e-06,-8.440071839270801e-07,-1.0599738362603322e-07,1.1501533737737438e-06,9.51721533303269e-06,3.31124847377513e-06,3.073019779775999e-08,3.848658466311671e-08,1.7639607297457635e-07,-2.924220206218747e-07,-4.3464671645387285e-07,-1.1623067715753875e-06,-9.050966799187809e-06,-4.628234853735075e-06,3.755054101297756e-08,1.1524525756669456e-07,-1.6558794582413995e-08,8.804457221868377e-07,1.5715790716718156e-07,2.2164681900943661e-07,1.1832990041418631e-06,5.793365633017826e-07,-9.765399869540056e-08,-1.1223364559144725e-07,-3.7973335625409837e-07,-3.43575009056386e-07,-2.270113287990822e-08,-1.37746279227527e-07,6.314387321046023e-07,-1.0739184239270691e-06,-4.852795394624738e-08,1.3296844709539712e-07,4.432365170492056e-07,5.242683025227544e-07,10mV,2,45
1886.433,0.0099152,0.00029171579772416457,-0.0002649518060562538,0.0009992656255032994,-0.009864742848025038,-2.6177722806502985e-07,-1.8561553006146873e-06,-1.7755009333855968e-06,8.23774870179511e-07,-9.292782955247115e-07,-9.585071067522303e-08,-2.011939763344849e-06,9.790114356396873e-06,3.467326827761222e-08,-5.4939114354570516e-08,-1.7220944840277914e-07,-1.1567824998473676e-06,-7.412505369704857e-07,6.232483363552054e-07,-8.952913185724147e-07,1.0160240562174206e-05,-6.06259764480895e-09,2.043296634527435e-08,-7.563796389811445e-07,1.5516950080139809e-07,-9.770190517982595e-08,1.6654265046417634e-07,1.2065009453995469e-06,1.9633261721382734e-06,-1.806855594859492e-07,-1.1524194300365775e-07,-2.562157227455631e-06,9.517408682543169e-07,-6.044752037418754e-08,2.0231750271852954e-07,1.2358514010905166e-07,1.7036854009213381e-06,-8.659218593867005e-08,2.2822037090947664e-08,-3.0583219024164297e-07,1.0424811193481227e-06,10mV,2,44
1506.696,0.0099534,0.0002839597202180247,-0.00021659012164047632,0.00211033035738392,-0.009727115561610534,4.349596112045479e-07,-1.5280135599703052e-06,-1.2583351870235574e-07,4.56299320462716e-08,-7.972219056916105e-07,-5.466351948660306e-07,-4.791753296884464e-06,6.71972412996341e-06,2.5799962057197527e-09,-5.675445633565859e-11,5.875502714778717e-07,-2.5657513186418807e-07,-8.492373434283003e-07,3.572209545935062e-08,-6.666691121374419e-06,7.214698876793994e-06,6.777579827770963e-08,-1.0342558102014046e-07,-4.851519287855566e-07,-1.367809679857728e-06,-1.9733538301789754e-07,-5.536910156879267e-08,-5.191287410778738e-07,1.7732912246943889e-06,-4.053763627029593e-09,-2.1603040242899335e-07,-6.494587959959687e-07,-1.474980551381314e-06,-3.0220782604632366e-07,-5.8465533212152023e-08,-1.7843397681504287e-06,1.4948679296021859e-06,7.343301712913605e-08,-1.4652048001314101e-07,7.823714479469128e-07,-4.7416249503700656e-07,10mV,2,43
1185.994,0.0099439,0.00023313421061155033,0.00022268118364779108,0.009909550216011009,0.0008254322621833515,-3.4232917529628296e-07,1.373333951585748e-06,-2.2527980106865164e-06,3.5716261828405835e-07,-3.2084108409950024e-07,7.253790833250154e-07,7.324079457008787e-06,2.5389552861979473e-06,3.9557365300702264e-08,6.084912388027113e-08,-8.727876452611528e-07,1.6811916712991865e-07,-4.889256692884015e-07,-5.241295328169466e-07,-1.0054174544996223e-05,-3.631102701973136e-07,1.805852387113684e-09,2.234477315927711e-08,1.6108776358906037e-06,3.3309878015136903e-07,8.39904749256418e-08,1.2756825051038857e-07,1.4882388035285617e-06,2.0785823677629896e-07,-1.2400365893516644e-07,-1.3931207880611696e-07,-1.870518407107539e-06,-1.6694349162076144e-06,-9.189237110831456e-08,-1.7129694919874485e-07,-8.020764147153253e-07,-3.29381608191019e-07,3.1709176087769315e-08,9.639187938224333e-08,9.178823858624138e-07,7.491973123366767e-08,10mV,2,42
948.6607,0.0099801,0.00020565316847334254,0.00021283251201107718,0.009876865309905005,0.0014317873755942722,-6.019812160275436e-07,1.087176676074317e-06,-1.3490271559824604e-06,3.528255125503899e-07,-4.910739480779938e-07,5.154187506707703e-07,7.622390130321862e-06,2.219652380318397e-06,7.481618428439768e-08,1.9081873111665612e-08,9.731127287739421e-07,4.4685845056496456e-08,-2.4801726155944333e-07,-5.228774013870736e-07,-8.528370693717125e-06,-8.980078239519512e-07,5.171407766538286e-09,1.4939442713692608e-08,1.189928130215487e-06,1.3534465733648763e-06,1.1981073669359934e-07,1.399606283069865e-07,2.157780536964574e-06,2.595180218991388e-07,3.299764617706922e-08,-8.448230083758741e-08,-1.0573456087430093e-06,-6.260186481413729e-07,-6.545043343360384e-08,-1.592259735312831e-07,-6.664959814614858e-07,-1.6175067619642276e-06,6.3770778614699385e-09,2.477905454477254e-07,9.55404012837167e-08,7.284736698616176e-07,10mV,2,41
752.3148,0.0099924,0.00026763439240738024,-4.324731364997661e-05,0.0069512673503172905,-0.007178309394067181,8.288396329851942e-07,2.8635371861407936e-07,-2.872264430616719e-07,2.0152543263816605e-06,6.182498648102585e-07,-1.0960329675378093e-07,-6.987098881599573e-06,-4.359755247753307e-06,-1.2180665606893292e-08,-5.505294749779809e-08,-1.0123682036732514e-06,-4.534877976094575e-07,4.4137086000121865e-07,-1.4316824144314395e-07,2.746667903171496e-06,-7.2345862550148645e-06,-8.301214849969639e-08,2.5199772031035076e-08,1.081652404346297e-06,-8.09533960577283e-08,1.7965351504172054e-08,5.1839799041369134e-08,1.999786365543205e-06,1.936519091150884e-07,-1.4287976397350677e-08,5.230878761399112e-08,-2.568998485563611e-07,9.099284289429763e-07,-7.83145508901443e-08,1.2878922504771552e-08,3.5523332162576466e-07,1.3468174472912523e-06,-9.071162431771103e-08,-3.950345945718024e-08,-1.1810892954506552e-06,7.406261837797848e-08,10mV,2,40
599.564,0.0099779,3.189493524889571e-05,-0.00024666315207347105,-0.004783888943652455,-0.008756265685021823,-4.4917621401117256e-07,-8.768254459525972e-07,4.2731821757948164e-07,-3.0604465373230263e-06,-5.505367670166619e-07,4.2736031253004913e-07,7.854409542898698e-06,-1.2683727887533697e-06,1.3666087031840563e-12,5.8316477312386585e-08,5.003652206973506e-07,-2.883190335240397e-08,3.574536369186904e-07,-3.4457114573438253e-07,6.853493265003066e-07,-8.708461952050575e-06,3.825618938642791e-08,1.1412073681373883e-08,-2.0057824100767977e-07,-3.271551057137579e-07,-3.306235749609125e-08,-7.357338887374504e-08,-2.821797998672566e-06,7.831740141435595e-07,1.3076194248179143e-07,-7.100592834543052e-08,-8.592978156430665e-08,-2.6494407207583455e-06,-2.0850048860739856e-07,1.4354035638674338e-07,-8.969840659153146e-07,1.586570840287316e-06,-1.0208839790274289e-07,2.7470523924837657e-08,-1.7534038464735172e-06,2.7016793390728474e-07,10mV,2,39
474.0168,0.009999,0.00017462001961401793,0.00014795767454590266,0.009963407445941819,0.0008430823103543751,-6.704726837076182e-07,4.943196786890746e-07,-2.859363046423102e-06,1.0056180960487841e-07,-5.171334846151476e-07,2.0595589856403802e-07,8.159349342285396e-06,-3.9905747972958107e-07,2.553153769393304e-08,-2.4996401491639757e-08,8.376326162946835e-07,7.608452392752068e-07,-3.9217379521473005e-07,-1.1541186960201165e-07,-8.10189691631399e-06,2.8472096486214578e-06,3.4160383841839394e-08,2.343460148578088e-08,-4.103556097822928e-08,-5.4437974520491455e-08,1.117201092916105e-07,-5.745384018496936e-09,6.232197206276543e-07,-8.964734022367764e-07,-1.30853534907042e-07,-2.3886707884002027e-09,-1.3954310384978275e-06,8.310728750739635e-07,-1.284006477743666e-07,-2.440570216430604e-08,-1.823009670246568e-06,5.651958639887009e-07,3.2474232479382794e-08,-4.175135191457228e-08,-7.205250162430388e-07,-1.1203223064424363e-06,10mV,2,38
377.1552,0.0099885,0.00018673806207660236,9.687583873124823e-05,0.00989698802210149,-0.0013492934258797508,-4.6216687043591496e-07,6.734498242272826e-07,-1.758928118201537e-06,2.2329106324656448e-06,-4.4108260350245057e-07,3.4841858002207927e-07,4.816060092487751e-06,-7.19149693553631e-06,5.040615109105687e-09,-2.6267503270626766e-08,7.519266340266224e-07,1.2766503575106347e-07,-2.448685371599065e-07,2.6972676556708505e-07,3.928359344240505e-07,8.109630896733217e-06,5.180667550808793e-08,-3.112716091559205e-08,6.961998800576142e-07,4.0622931025776567e-07,5.08325254315689e-08,-1.1782144644433937e-07,-6.800604992333349e-07,-2.1146912174860187e-06,3.486683875896203e-08,3.763704005969489e-08,1.525803851279097e-06,1.4937630752565817e-06,3.629358136961428e-08,7.960360655224738e-08,1.2838407495918255e-06,8.259150835323804e-07,4.9146451408916495e-09,-1.0276172928658431e-08,-1.0491849335755093e-06,9.301530087101263e-07,10mV,2,37
298.2954,0.009977,-0.00017389744487199293,8.339109144315164e-05,-0.004878833496987587,0.008702713394890397,6.031933517301057e-07,3.5488540299233395e-07,2.006415491616829e-06,8.80387827819128e-07,-5.705098819347524e-07,1.4962821431645588e-07,6.1584581223965875e-06,-5.250267850310116e-06,2.670871580500026e-08,-2.0307156580940427e-08,4.5904764564740587e-07,7.574650478902659e-07,2.8886217992033864e-07,1.592281832399743e-07,8.311819241978745e-06,-2.161095100001386e-06,1.3784262252646366e-09,-2.8044252689422897e-08,-4.860548157567841e-07,-5.878925553541398e-07,5.639109183847635e-09,5.2134187481755315e-08,6.910087219147939e-07,5.928598700065408e-07,1.5175782106760753e-09,-4.518169263826006e-09,-2.2845062255510052e-07,-1.1788795867594473e-06,-2.035298593919608e-08,6.8336423469756e-08,1.3446077386000444e-06,1.2241786149292104e-06,1.3529748005593033e-08,-9.838858320416228e-09,1.0661844435078412e-06,-1.082757258691901e-06,10mV,2,36
236.7424,0.0099976,0.00011324315100702558,0.00013671246701634537,0.009649478551599287,0.0026153979486615957,-7.03888892904976e-07,-1.4763251591199142e-07,-2.690320331545693e-06,6.983350110804939e-07,-4.2539654441617264e-07,-4.0633360850799067e-07,7.678737701947665e-06,2.013705320589124e-07,-1.85648896662706e-08,-1.5339775637278755e-08,9.384362122245538e-07,-3.9295570063511394e-07,-1.9002776589063824e-07,-1.2824221166120698e-07,-7.780384301743231e-06,5.108042160109206e-07,3.7291065969912464e-08,4.733127515598026e-08,8.092855893203912e-07,8.266071642944668e-07,9.281986318581873e-08,2.5041567937288044e-08,2.1069572370667908e-06,-5.473226352398653e-07,-3.297417907076859e-08,2.124834885233009e-09,-1.6617009357883867e-06,1.194347547597903e-06,-1.3080613665561559e-08,-1.1645275288100517e-08,-1.372229097240144e-06,-5.9032356637077226e-08,3.078036923359387e-08,2.2424598885747e-08,3.322459430819973e-07,-2.126790477424728e-07,10mV,2,35
189.0121,0.0099758,9.524286400844554e-05,0.00013201683604752845,0.00944556331901158,0.0032089080254505244,-6.2047250029731e-07,-2.6790640754726795e-07,-2.102537819684375e-06,-8.986149414148606e-07,-3.2417354577671097e-07,-5.168419135533428e-07,6.359541613296512e-06,-9.852238106541492e-07,-1.9301739126440806e-08,-7.96588161238972e-09,1.3689145342033319e-06,4.298238062644423e-07,-1.900052268619879e-07,-1.5553421322088197e-07,-8.133937692336504e-06,1.1711456063402194e-06,1.8580269238761404e-08,-2.3247781664482703e-08,3.2960799284643327e-07,-1.595409675052148e-06,6.361395558888436e-08,-6.0011810014455156e-09,1.3932213298066196e-06,-1.2374468107655688e-07,-1.8541577239578355e-08,3.386472481895577e-08,-5.022225913377454e-07,9.503209094493466e-07,-4.868624642834206e-08,2.2339547198222404e-08,-2.098118402301959e-06,9.122591191850279e-07,-2.346321721333202e-08,-1.8680092828886724e-08,-7.300172618678609e-07,-7.304905814695175e-07,10mV,2,34
149.6011,0.0099617,-7.389928776006785e-05,0.0001290315196057065,0.001033613337399436,0.00990788851507522,6.17600320940478e-07,-2.0773736571088987e-07,1.6141921989274155e-06,-8.011169592016027e-07,6.713905966979459e-09,6.331286068262036e-07,-8.264310505117775e-06,5.429608912542899e-07,-1.0415889494640473e-08,-1.3595740955655957e-08,3.36194692513186e-07,2.731532503491067e-07,-1.9477819763499712e-07,1.882496133068232e-07,-2.7566115922819317e-06,8.626702730475881e-06,3.750379462561506e-08,-4.908496626458363e-08,2.1401028674349103e-06,4.165808011071639e-08,-2.0748247581335905e-08,1.5947754886577715e-08,1.4672465709620863e-06,6.0834075764084e-07,4.8492167713993266e-08,-6.998934081349683e-08,-8.319527810748025e-08,-1.0915960934567328e-06,1.0295304586506911e-07,-3.9792434111272965e-11,1.481609677454938e-06,-2.470159320660224e-07,-2.1163462892957337e-08,-2.9252653984296877e-09,1.2812233496470897e-07,-1.916081495465902e-07,10mV,2,33
119.1737,0.0098874,-2.7886523683044473e-05,-0.00013223891177099482,-0.0073556528796431125,-0.006607146101272437,-1.2797306914261786e-07,-6.671000053322274e-07,-1.882671804909183e-06,-7.408009717372595e-07,-5.586168983023675e-07,4.0082182163407605e-07,-7.074382374902288e-06,-3.4581941017404596e-06,-3.827452996856494e-08,6.55410204413999e-08,9.191944003978186e-07,1.0153572766198486e-06,6.901895829029631e-08,1.2484964590759542e-07,7.020244511967693e-06,3.483605751689351e-06,2.5497132529610933e-08,3.778479223133252e-08,1.1357902672808922e-06,1.933445386361414e-07,-4.318114392321838e-08,-5.781221074050948e-08,-7.6451887997434e-07,-8.627448507159162e-07,2.0531563547076053e-08,3.288052056789174e-08,-1.0033852959017529e-06,4.037186392428152e-07,1.5376213733596773e-08,-2.2772683247329534e-08,1.5136504534774534e-06,2.3738469576452342e-07,-8.712773093707121e-09,2.186339916944091e-08,7.87903453655352e-07,5.264342589818765e-07,10mV,2,32
94.69697,0.010064,2.9567007142708124e-05,-4.939361837457155e-05,1.5523203555735927e-06,-0.00503202376171427,2.550127573340695e-07,1.1005057493851178e-07,4.1631331587009316e-07,-1.297442611440556e-07,4.161668121838661e-08,-3.123269660268414e-07,3.0611768460454706e-07,1.2363320127308543e-06,7.76732050396081e-09,8.715344089769342e-10,1.489044242346507e-07,-3.527702698331097e-07,1.5734805260006e-08,2.8336508760922062e-08,2.0123806002287447e-07,-1.9975313578238272e-07,2.22722173744013e-08,2.0649296826143613e-08,2.5875136346872424e-07,5.686396949839486e-07,7.0142385237449895e-09,1.1136611395927898e-08,6.204543806860421e-07,-5.028862773431497e-08,6.598829862613077e-09,2.272163897656263e-08,2.0354422249845365e-08,4.764022557664149e-07,6.139046936398671e-09,5.536733380183971e-09,-6.127918843429748e-07,-3.2832558840749073e-07,-3.0009678084817815e-08,-1.8978337210939064e-08,3.4689156083102005e-07,-4.2504166520036464e-07,10mV,2,31
75,0.0100009,2.6965075158810748e-05,-4.4240577706674595e-05,1.5931999663609401e-06,-0.005000429346847379,2.5827727046902555e-07,8.741660615427283e-08,2.2791045926553472e-07,-3.7169023758897046e-07,5.702792988328248e-08,-3.08184646114303e-07,3.4553137464614697e-07,3.4376349720774604e-07,1.5705261454804552e-08,-2.6651782660571286e-08,3.360738214477769e-07,6.142342716911608e-08,-1.0040151733641816e-09,1.449771089777668e-09,-5.479863212452696e-07,3.55023620270969e-07,-3.1408280055287524e-08,-2.1900544372540117e-08,1.0650156180956269e-07,-5.822865244045453e-07,-5.767008227749097e-09,4.875617265987534e-09,-7.84002544417328e-08,4.084519457448172e-07,5.397633322926775e-08,1.8334173981821574e-08,4.69870909302377e-07,-5.006875067099632e-07,-2.3682199344630727e-08,-9.147756459280099e-09,-3.556251029767158e-07,-2.1167705533644457e-07,-4.227845582577303e-09,2.3933410077190706e-08,-1.6287718568720058e-07,1.3712899710463806e-07,10mV,2,30
54.50581,0.0099994,5.2118189190830975e-05,-7.764142942862853e-05,1.6572815184059707e-06,-0.009999392551978141,4.996794376050342e-07,2.555348010123674e-07,4.700490118228883e-09,-5.065842248378862e-08,1.7588375201451975e-07,-6.166861644549252e-07,1.082757258691901e-06,-1.4827973958764621e-07,-1.6782914286419762e-08,2.1579937738532753e-08,-2.2682361404576407e-07,-4.616593003495446e-07,1.665477327941661e-08,3.573425990569572e-08,1.1700407519946155e-06,2.362232728764245e-07,3.122684087465244e-08,2.7457917536754317e-08,9.211996005496552e-07,3.15922604009175e-07,7.363447627051349e-09,2.8058704184263397e-08,9.20528843476439e-07,4.650344094044956e-08,-2.549448087918148e-09,2.4610000781351677e-08,1.0683941521990493e-06,-2.8143523852375414e-07,3.090139497861133e-08,4.103077695891282e-08,-6.048546107241558e-07,5.158551681372838e-07,-3.230574219167818e-08,2.5786692756506823e-08,6.261459273619865e-07,-1.264842779119165e-07,10mV,2,29
45.95588,0.0100002,5.3313641592774476e-05,-7.531571103113215e-05,-0.0005050333407929619,-0.009987424769706559,4.840290653141192e-07,1.3324963252635333e-07,1.3821727863505798e-06,-1.7358698080087819e-07,8.820564893372937e-08,-5.924915115677164e-07,4.2656061895470094e-07,2.5108345333936346e-07,-4.651534022175172e-09,2.9220248606340316e-08,-6.847487276780363e-07,-3.629313942787604e-07,-1.2762758118874748e-08,3.098797136513286e-08,-3.360223352352717e-07,1.1689358976490115e-06,-8.642031479666791e-09,2.39464805040992e-08,-5.615495131919041e-07,4.783419380555573e-07,-6.149176241039169e-09,2.2771313227940986e-08,2.657162547779772e-07,-1.6361036703094339e-07,2.499125287038924e-09,2.0047924605831363e-08,8.594108422426217e-07,7.213731024387244e-07,-8.594200125336903e-09,1.6884826051258274e-08,-2.5949227879288627e-07,-2.0877338763076274e-07,-1.0955618576448437e-08,2.0269934038037028e-08,-2.790801310006647e-07,9.782363803162462e-07,10mV,2,28
37.5,0.0099986,5.024767078372343e-05,-6.794301798291679e-05,-0.0003657609262578522,-0.009991869598738923,4.535349748900148e-07,1.5698278775340335e-07,4.6394203991299696e-07,-1.1409996555204148e-07,1.3169653877273784e-07,-5.577925664751123e-07,5.855926905483306e-07,5.177391657674077e-07,2.4671298100445783e-10,2.4843069805556833e-08,2.9892906029030934e-07,-9.198787471794858e-08,-7.54062538447544e-09,2.5721517398659645e-08,-7.082685355309501e-07,9.0086829185272e-08,-6.526279602008991e-09,1.8755753254473685e-08,-6.444218755197947e-07,4.27064543021731e-07,-1.4594573478255782e-09,2.327529253768824e-08,-6.231182949987279e-07,-9.750543998009066e-08,4.972767108596492e-09,1.6455313924404726e-08,3.862440419418735e-07,-3.19050667632449e-07,-6.837946859506073e-09,1.189783394296213e-08,1.4256200786371105e-07,-1.6232100200962353e-08,-4.31928774763687e-09,9.965590638128733e-09,-5.91234187322419e-07,-1.0131174054050054e-06,10mV,2,27
30.04808,0.0100002,4.6719870858209924e-05,-6.072389968874038e-05,-0.0002448047870641652,-0.009997228142315103,4.21030822954953e-07,1.9930721656849695e-07,3.0368037591814466e-07,1.1070640542951884e-06,1.679276958718255e-07,-5.114911039575826e-07,4.7454819968905696e-07,7.274545522132324e-07,-5.583119585029807e-09,3.464255332680442e-08,-1.0259301802801057e-06,4.85158336940761e-07,-9.837733578692404e-09,3.604916549127976e-08,6.439201611614559e-07,9.907526122849861e-08,-7.825562900789324e-09,2.3847297729494335e-08,1.4385203579763826e-06,2.3185721995890123e-07,2.2608932784767566e-09,1.0200807499181746e-08,-1.1766698780682394e-06,-1.193242693252299e-06,6.793249976954663e-09,1.2955687784704117e-08,1.7522989921279133e-06,-5.871973809998859e-07,-5.33266788740526e-09,2.3646766665767213e-08,6.814295242529727e-07,2.7454172080522723e-07,-4.503659211705189e-09,9.101491788412278e-09,-9.447362021886223e-07,-2.671060510593124e-08,10mV,2,26
